Feature ID	Taxon	Confidence
bed671b4676144142cebd192b690f499	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9242091963999344
d8a05ea8aecfcf5910db345be88e712a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Hoylesella	0.9999999961217867
2740cf2417c92847cc298cbd71dd1fcd	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999999998832294
b15193fce14759d1c06728933e044af6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999883365548
a1449b1be756f1d781c8085dc619700c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9998442832946695
900459d7792d6eda2a65aa3b2063fad6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0.999999898613259
426a58d7fde254d8ff01fac25e36ff0e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Incertae_Sedis	0.9999999318774281
17ae20a577370dc92154c6b1f5b2a5aa	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999871818
0a21726cd4952a96635576553da67787	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Incertae_Sedis	0.9999999984960084
1f0532e025d966a685fd0d1f3144bc8a	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus	0.999999931312035
5edd946e0a26ae1c85ed8c498c328387	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998035131884304
732f61386b8757029b0891b0ddde928f	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia	0.9995162230671389
da6a7cba87e0895b9cbe6037b9bd8b3b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999998047124783
1b51357852b0b814b4d9918c6f0ab762	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999501707058761
9e3226efaf559eb14a478f880462cb8a	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter	0.988766491842933
e78ecb138a8bee2a728274b849db12c1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Pasteurellaceae; g__Aggregatibacter	0.9873960236132948
601101d33cdf43a40bd674a50711af52	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	0.8996382099489375
cdf14d2fed157f8032715a22d3bf4573	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999973128695
f3384f1f36a908bd09b3c265bac26f8c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Pasteurellaceae	0.9999999999999896
c48070f3061b086b60ff32f77e0002fa	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger	0.754176826813975
66a9ece5a3664b5fd81ad0244ed3b5d3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999666768394
eaec3537b269faaf09eedbfd87549aad	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999999999994884
5c4563e3dd7e12dcdf279783af929eaa	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter	0.8178027032064697
d8e7f9181e4d5a4a6453e9ca9996a43f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9993521044581852
e865f29a716e8d51f83931befa951240	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelotrichaceae_UCG-003	0.9999985568049437
f9612c98d79c37a803a973724113cef6	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Lancefieldella	0.9995680470208869
77a920bd965da12d31f93c1adf2c5ea1	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9999876629989354
fae6d0c5cd2a53341a4ec984541b1541	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999999999995026
d9eea834805833ac21a86fdabedd8556	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.9990522348288657
5a6c87d6a4eb5e114959f6192f29b641	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.999999567148572
315ca0a729f126b941ba111a16d4d97a	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999558489000806
ec6732c2e0d4cf64b3d0350e7fe3defb	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	0.9538052337781568
